IOC,Type,Source,Description,Criticality,ConnectionType,USOM_ID,Date,AddedAt_UTC
shopkingall.top,domain,IH,BP,4,PH,1124072,2026-06-06 15:32:56.400913,2026-06-06 19:59:43
karaca-mode.shop,domain,IH,BP,4,PH,1124070,2026-06-06 15:32:44.101976,2026-06-06 19:59:43
tivento.shop,domain,IH,BP,4,PH,1124068,2026-06-06 14:37:51.498958,2026-06-06 14:57:36
wrwgwgs.xyz,domain,IH,BP,4,PH,1124066,2026-06-06 14:37:36.09615,2026-06-06 14:57:36
uardeqo.digital,domain,IH,BP,4,PH,1124064,2026-06-06 14:36:08.195983,2026-06-06 14:57:36
bubeuf.live,domain,IH,BP,4,PH,1124062,2026-06-06 14:36:03.311081,2026-06-06 14:57:36
currentnews.icu,domain,IH,BP,4,PH,1124060,2026-06-06 14:35:57.913113,2026-06-06 14:57:36
musparlamentolivo.com,domain,IH,BP,4,PH,1124058,2026-06-06 14:35:53.497011,2026-06-06 14:57:36
xeldaqur.shop,domain,IH,BP,4,PH,1124056,2026-06-06 14:35:49.101299,2026-06-06 14:57:36
roomvend.homes,domain,IH,BP,4,PH,1124054,2026-06-06 14:35:43.320538,2026-06-06 14:57:36
compassionfanghole.com,domain,IH,BP,4,PH,1124052,2026-06-06 14:35:33.415702,2026-06-06 14:57:36
kaltheria.com,domain,IH,BP,4,PH,1124050,2026-06-06 14:35:26.610886,2026-06-06 14:57:36
paent.online,domain,IH,BP,4,PH,1124048,2026-06-06 14:35:21.014121,2026-06-06 14:57:36
kouseh.site,domain,IH,BP,4,PH,1124046,2026-06-06 14:35:15.681601,2026-06-06 14:57:36
kitaprota.com,domain,IH,BP,4,PH,1124044,2026-06-06 14:35:03.086044,2026-06-06 14:57:36
echomorningsardine.com,domain,IH,BP,4,PH,1124042,2026-06-06 14:34:57.999243,2026-06-06 14:57:36
kfontseaforge.world,domain,IH,BP,4,PH,1124040,2026-06-06 14:34:53.151807,2026-06-06 14:57:36
lipisu.website,domain,IH,BP,4,PH,1124038,2026-06-06 14:34:48.498291,2026-06-06 14:57:36
medihubtr.com,domain,IH,BP,4,PH,1124036,2026-06-06 14:34:41.705046,2026-06-06 14:57:36
urvely.com,domain,IH,BP,4,PH,1124034,2026-06-06 14:34:36.497319,2026-06-06 14:57:36
sleno.pro,domain,IH,BP,4,PH,1124032,2026-06-06 14:34:30.912903,2026-06-06 14:57:36
lithotrack.xyz,domain,IH,BP,4,PH,1124030,2026-06-06 14:34:24.709466,2026-06-06 14:57:36
t-investing.com,domain,IH,BP,4,PH,1124028,2026-06-06 14:34:20.005685,2026-06-06 14:57:36
henjarlake.com,domain,IH,BP,4,PH,1124026,2026-06-06 14:34:04.441057,2026-06-06 14:57:36
ceveop.live,domain,IH,BP,4,PH,1124024,2026-06-06 14:33:59.926942,2026-06-06 14:57:36
storynest.gifts,domain,IH,BP,4,PH,1124022,2026-06-06 14:33:55.698511,2026-06-06 14:57:36
econaturex.com,domain,IH,BP,4,PH,1124020,2026-06-06 14:33:51.801426,2026-06-06 14:57:36
fyrbate.website,domain,IH,BP,4,PH,1124018,2026-06-06 14:33:46.198695,2026-06-06 14:57:36
zdraxenorilpro.world,domain,IH,BP,4,PH,1124016,2026-06-06 14:33:40.598084,2026-06-06 14:57:36
novacove.qpon,domain,IH,BP,4,PH,1124014,2026-06-06 14:33:35.70899,2026-06-06 14:57:36
tomerudakil.gifts,domain,IH,BP,4,PH,1124012,2026-06-06 14:33:29.099482,2026-06-06 14:57:36
pathfindd.click,domain,SB,BP,4,PH,1124010,2026-06-06 14:33:10.412585,2026-06-06 14:57:36
videox.gifts,domain,SB,BP,4,PH,1124008,2026-06-06 14:33:10.412585,2026-06-06 14:57:36
ondid.skin,domain,SB,BP,4,PH,1124006,2026-06-06 14:33:10.412585,2026-06-06 14:57:36
maliyesicil.org,domain,IH,BP,4,PH,1124004,2026-06-06 14:22:49.457734,2026-06-06 14:57:36
a1o1indirim.blogspot.com,domain,IH,BP,4,PH,1124002,2026-06-06 14:22:31.19571,2026-06-06 14:57:36
eeeee33e311.duckdns.org,domain,IH,BP,4,PH,1124000,2026-06-06 14:22:19.036768,2026-06-06 14:57:36
a1o1h.duckdns.org,domain,IH,BP,4,PH,1123998,2026-06-06 14:22:05.501206,2026-06-06 14:57:36
karaca-modes.shop,domain,IH,BP,4,PH,1123996,2026-06-06 14:21:52.603423,2026-06-06 14:57:36
bumuludeasedere.lol,domain,IH,BP,4,PH,1123994,2026-06-06 14:20:25.697097,2026-06-06 14:57:36
mezeoldumaskofu.com,domain,IH,BP,4,PH,1123992,2026-06-06 14:20:09.908521,2026-06-06 14:57:36
a1o1de.blogspot.com,domain,IH,BP,4,PH,1123990,2026-06-06 14:19:38.848975,2026-06-06 14:57:36
mxhxrxsgel.com,domain,IH,BP,4,PH,1123988,2026-06-06 13:06:49.695306,2026-06-06 14:57:36
xn--kadrnusyz-xpb.com,domain,IH,BP,4,PH,1123986,2026-06-06 13:06:38.242067,2026-06-06 14:57:36
kartalreklam845.duckdns.org,domain,IH,BP,4,PH,1123984,2026-06-06 12:45:31.998219,2026-06-06 14:57:36
garantisizlerlerkredii.sbs,domain,SB,BP,4,PH,1123982,2026-06-06 11:39:04.239853,2026-06-06 14:57:36
garantisizlerlerkredii.xyz,domain,SB,BP,4,PH,1123980,2026-06-06 11:39:00.349025,2026-06-06 14:57:36
voltadunyasi.com,domain,IH,BP,4,PH,1123978,2026-06-06 10:51:40.606309,2026-06-06 14:57:36
voltamagaza.com,domain,IH,BP,4,PH,1123976,2026-06-06 10:51:34.701014,2026-06-06 14:57:36
eceza.org,domain,IH,BP,4,PH,1123974,2026-06-06 10:47:03.362905,2026-06-06 14:57:36
kmpnyaaabsvrrrprmsynnn.info,domain,SB,BP,4,PH,1123972,2026-06-06 09:54:00.427513,2026-06-06 14:57:36
suanokadar.sbs,domain,IH,BP,4,PH,1123970,2026-06-06 09:52:49.970287,2026-06-06 14:57:36
a1o1simdi.duckdns.org,domain,IH,BP,4,PH,1123968,2026-06-06 09:20:54.064381,2026-06-06 14:57:36
zzzxxsadadxasr-tkjk.cyou,domain,IH,BP,4,PH,1123966,2026-06-06 05:49:10.07407,2026-06-06 08:03:54
thykampanyalari.cyou,domain,IH,BP,4,PH,1123964,2026-06-06 03:25:52.601953,2026-06-06 08:03:54
frstlrkmpnyssbsvrrrprmoo.info,domain,SB,BP,4,PH,1123962,2026-06-05 23:04:00.292133,2026-06-06 08:03:54
brickmilo.com,domain,IH,BP,4,PH,1123960,2026-06-05 22:55:38.393387,2026-06-06 08:03:54
a1o1burasi.duckdns.org,domain,IH,BP,4,PH,1123958,2026-06-05 22:54:36.697228,2026-06-06 08:03:54
arzumsizinindirimiiz.com,domain,IH,BP,4,PH,1123956,2026-06-05 21:52:57.067539,2026-06-06 08:03:54
miravalue.shop,domain,IH,BP,4,PH,1123954,2026-06-05 21:52:12.967354,2026-06-06 08:03:54
haziranlafirsatlargeldi101.com,domain,IH,BP,4,PH,1123952,2026-06-05 21:45:11.438834,2026-06-06 08:03:54
tsadafgasasgxckbvxc.cyou,domain,IH,BP,4,PH,1123950,2026-06-05 21:44:21.007378,2026-06-06 08:03:54
a1o1aldinsimdi.duckdns.org,domain,IH,BP,4,PH,1123948,2026-06-05 21:43:34.206392,2026-06-06 08:03:54
istanbulcanlo.com,domain,IH,BP,4,PH,1123946,2026-06-05 21:10:14.417194,2026-06-06 08:03:54
everdeals.shop,domain,IH,BP,4,PH,1123944,2026-06-05 21:02:07.127636,2026-06-06 08:03:54
haberozgurlugu.com,domain,IH,BP,4,PH,1123942,2026-06-05 20:52:18.377732,2026-06-06 08:03:54
bendenkorkmasan6.vip,domain,IH,BP,4,PH,1123940,2026-06-05 20:51:30.854214,2026-06-06 08:03:54
turkiyeyatirimpro.com,domain,IH,BP,4,PH,1123938,2026-06-05 20:50:19.984264,2026-06-06 08:03:54
masakcezaportal.net,domain,SB,BP,4,PH,1123936,2026-06-05 20:39:00.280687,2026-06-06 08:03:54
a1o1cay.duckdns.org,domain,IH,BP,4,PH,1123934,2026-06-05 20:26:08.934545,2026-06-06 08:03:54
allahasdasd.blogspot.com,domain,IH,BP,4,PH,1123932,2026-06-05 20:25:49.390718,2026-06-06 08:03:54
1907mehrese.xyz,domain,IH,BP,4,PH,1123930,2026-06-05 20:25:17.290302,2026-06-06 08:03:54
hopdedik.click,domain,IH,BP,4,PH,1123928,2026-06-05 20:24:27.199321,2026-06-06 08:03:54
sozlesmepolicesi.org,domain,SB,BP,4,PH,1123926,2026-06-05 19:49:00.27611,2026-06-06 08:03:54
hoparlor.click,domain,IH,BP,4,PH,1123924,2026-06-05 19:09:56.794015,2026-06-06 08:03:54
morvella.shop,domain,IH,BP,4,PH,1123922,2026-06-05 19:08:36.696351,2026-06-06 08:03:54
haber0149.shop,domain,IH,BP,4,PH,1123920,2026-06-05 18:53:51.570626,2026-06-06 08:03:54
34236544.net,domain,IH,BP,4,PH,1123918,2026-06-05 18:47:23.771214,2026-06-06 08:03:54
a1o1harcaharcabitmez.duckdns.org,domain,SB,BP,4,PH,1123916,2026-06-05 18:44:00.332533,2026-06-05 19:13:46
neverthiskeep.xyz,domain,IH,BP,4,PH,1123914,2026-06-05 18:39:36.026601,2026-06-05 19:13:46
narkozweb.online,domain,SB,PH,4,OT,1123912,2026-06-05 18:03:50.699594,2026-06-05 19:13:46
kampanya-karacamobile.vercel.app,domain,IH,BP,4,PH,1123778,2026-06-05 17:35:26.260417,2026-06-05 19:13:46
sndebukmpyalardanfaydlan.com,domain,IH,BP,4,PH,1123776,2026-06-05 17:32:43.194406,2026-06-05 19:13:46
qwdx12dxadxq.sbs,domain,IH,BP,4,PH,1123774,2026-06-05 17:32:31.609136,2026-06-05 19:13:46
onlnkceante.duckdns.org,domain,IH,BP,4,PH,1123772,2026-06-05 17:32:11.215853,2026-06-05 19:13:46
yuskanca.duckdns.org,domain,IH,BP,4,PH,1123770,2026-06-05 17:26:07.480752,2026-06-05 19:13:46
keeplovethis.xyz,domain,IH,BP,4,PH,1123768,2026-06-05 17:14:32.602611,2026-06-05 19:13:46
v434gyh66.nicepage.io,domain,IH,BP,4,PH,1123766,2026-06-05 17:14:16.693836,2026-06-05 19:13:46
krallarkardingxd.duckdns.org,domain,IH,BP,4,PH,1123764,2026-06-05 17:13:43.551653,2026-06-05 19:13:46
asdlakdlajdk.blogspot.com,domain,IH,BP,4,PH,1123762,2026-06-05 17:12:12.919251,2026-06-05 19:13:46
mehcar.com.tr,domain,IH,BP,4,PH,1123760,2026-06-05 17:11:58.30023,2026-06-05 19:13:46
traktor65dsaf.nicepage.io,domain,IH,BP,4,PH,1123758,2026-06-05 17:05:53.204142,2026-06-05 19:13:46
500wdssa.nicepage.io,domain,IH,BP,4,PH,1123756,2026-06-05 17:05:37.905151,2026-06-05 19:13:46
akaycicekcilik.com.tr,domain,IH,BP,4,PH,1123754,2026-06-05 16:52:42.698074,2026-06-05 19:13:46
puan.m-obilet.org,domain,SB,BP,4,PH,1123752,2026-06-05 16:29:04.699404,2026-06-05 19:13:46
basvurumunadresinde.cfd,domain,SB,BP,4,PH,1123750,2026-06-05 16:29:00.398956,2026-06-05 19:13:46
m-obilet.org,domain,IH,BP,4,PH,1123748,2026-06-05 16:25:37.955846,2026-06-05 19:13:46
lbasvru-lkredi.cfd,domain,IH,BP,4,PH,1123746,2026-06-05 16:24:08.856857,2026-06-05 19:13:46
lnylntltnllntl.net,domain,IH,BP,4,PH,1123744,2026-06-05 16:23:37.958566,2026-06-05 19:13:46
shop-tr-online-mobil.click,domain,IH,BP,4,PH,1123742,2026-06-05 16:23:19.118824,2026-06-05 19:13:46
cpcontacts.basvurumonayysizhesapsorugulama.duckdns.org,domain,SB,BP,4,PH,1123740,2026-06-05 16:04:00.295818,2026-06-05 19:13:46
alimlarimhizmetler.online,domain,IH,BP,4,PH,1123738,2026-06-05 15:51:42.374451,2026-06-05 19:13:46
arzumarashas.xyz,domain,IH,BP,4,PH,1123736,2026-06-05 15:37:57.948627,2026-06-05 19:13:46
sokaraca.shop,domain,IH,BP,4,PH,1123734,2026-06-05 15:29:50.656868,2026-06-05 19:13:46
guvenlisepetim-hizmet.online,domain,SB,BP,4,PH,1123732,2026-06-05 15:29:04.189871,2026-06-05 19:13:46
paran-guvende.site,domain,SB,BP,4,PH,1123730,2026-06-05 15:29:00.38646,2026-06-05 19:13:46
maliyecezaportal.net,domain,SB,BP,4,PH,1123728,2026-06-05 15:14:04.384258,2026-06-05 19:13:46
frstlrrrprmsynnnbsvrrkmpnya.art,domain,SB,BP,4,PH,1123726,2026-06-05 15:14:00.289833,2026-06-05 19:13:46
tr-karaca.shop,domain,IH,BP,4,PH,1123724,2026-06-05 15:08:45.152055,2026-06-05 19:13:46
sydv.enyeniweb.com,domain,IH,BP,4,PH,1123722,2026-06-05 15:07:25.44898,2026-06-05 19:13:46
vuhugufutueurese.xyz,domain,IH,BP,4,PH,1123720,2026-06-05 15:05:51.551591,2026-06-05 19:13:46
243312534.net,domain,IH,BP,4,PH,1123718,2026-06-05 15:05:39.549495,2026-06-05 19:13:46
takimimvampirgibi.click,domain,IH,BP,4,PH,1123716,2026-06-05 15:05:22.062058,2026-06-05 19:13:46
istanbulcancan.com,domain,IH,PH,4,PH,1123714,2026-06-05 14:44:44.754785,2026-06-05 19:13:46
wecbgrt.weebly.com,domain,IH,PH,4,PH,1123712,2026-06-05 14:43:39.365789,2026-06-05 19:13:46
kmaraca.duckdns.org,domain,IH,PH,4,PH,1123710,2026-06-05 14:40:05.258394,2026-06-05 19:13:46
audshop.top,domain,IH,PH,4,PH,1123708,2026-06-05 14:31:31.253211,2026-06-05 19:13:46
profasyonasyon.co,domain,IH,PH,4,PH,1123706,2026-06-05 14:31:30.158098,2026-06-05 19:13:46
karacatr.shop,domain,IH,PH,4,PH,1123704,2026-06-05 14:30:54.069904,2026-06-05 19:13:46
87e0bbc636999b.lhr.life,domain,SB,MD,8,OT,1123702,2026-06-05 14:28:51.757884,2026-06-05 19:13:46
atsheisdomestic.org,domain,SB,MC,8,OT,1123698,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
healightejustb.org,domain,SB,MC,8,OT,1123696,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
adsparkpro.net,domain,SB,MC,8,OT,1123694,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
ads-parkpro.com,domain,SB,MC,8,OT,1123692,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
sinterfumesco.com,domain,SB,MC,8,OT,1123690,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
etoftheappyrince.org,domain,SB,MC,8,OT,1123688,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
adsparkpro.top,domain,SB,MC,8,OT,1123686,2026-06-05 14:23:04.372041,2026-06-05 19:13:46
istbegimcan.xyz,domain,IH,PH,4,PH,1123672,2026-06-05 14:18:58.660267,2026-06-05 19:13:46
867534243.net,domain,IH,PH,4,PH,1123666,2026-06-05 14:16:44.660988,2026-06-05 19:13:46
wc26-fifa.com,domain,SB,PH,4,PH,1123664,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
www-fifa.me,domain,SB,PH,4,PH,1123662,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.tax,domain,SB,PH,4,PH,1123660,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.shopping,domain,SB,PH,4,PH,1123658,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.sale,domain,SB,PH,4,PH,1123656,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.cafe,domain,SB,PH,4,PH,1123654,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.gold,domain,SB,PH,4,PH,1123652,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa-com.vip,domain,SB,PH,4,PH,1123650,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.city,domain,SB,PH,4,PH,1123648,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.ski,domain,SB,PH,4,PH,1123646,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.red,domain,SB,PH,4,PH,1123644,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa-com.shop,domain,SB,PH,4,PH,1123642,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
www-fifaworldcup.com,domain,SB,PH,4,PH,1123640,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.house,domain,SB,PH,4,PH,1123638,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa-com.co,domain,SB,PH,4,PH,1123636,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
www-fifa.com,domain,SB,PH,4,PH,1123634,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.center,domain,SB,PH,4,PH,1123632,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa-com.com,domain,SB,PH,4,PH,1123630,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa.black,domain,SB,PH,4,PH,1123628,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
fifa-com.website,domain,SB,PH,4,PH,1123626,2026-06-05 14:16:09.276832,2026-06-05 19:13:46
arabulucukontrol.org,domain,IH,PH,4,PH,1123624,2026-06-05 14:14:06.760386,2026-06-05 19:13:46
karacaonline.store,domain,IH,PH,4,PH,1123616,2026-06-05 14:11:28.262269,2026-06-05 19:13:46
kyrocn.duckdns.org,domain,IH,PH,4,PH,1123614,2026-06-05 14:09:29.459684,2026-06-05 19:13:46
biletigo.net.tr,domain,IH,BP,4,PH,1123612,2026-06-05 14:08:52.460348,2026-06-05 19:13:46
hellokaraca.shop,domain,IH,PH,4,PH,1123610,2026-06-05 14:07:05.287817,2026-06-05 19:13:46
wtyqahsd.xyz,domain,IH,PH,4,PH,1123608,2026-06-05 14:00:57.481113,2026-06-05 19:13:46
spotifylink.me,domain,IH,PH,4,PH,1123606,2026-06-05 14:00:16.770908,2026-06-05 19:13:46
zartzukurt.click,domain,IH,PH,4,PH,1123604,2026-06-05 13:57:59.977086,2026-06-05 19:13:46
gastorpetroleum.com,domain,IH,BP,4,PH,1123602,2026-06-05 13:55:51.572959,2026-06-05 19:13:46
cleanino.shop,domain,IH,PH,4,PH,1123600,2026-06-05 13:54:57.874273,2026-06-05 19:13:46
bugrhanceone.duckdns.org,domain,IH,PH,4,PH,1123598,2026-06-05 13:50:44.266579,2026-06-05 19:13:46
dijital-basvuruadresim.sbs,domain,IH,BP,4,PH,1123596,2026-06-05 13:46:23.974959,2026-06-05 19:13:46
54354982138943214000.net,domain,IH,PH,4,PH,1123594,2026-06-05 13:42:50.116233,2026-06-05 19:13:46
akklevaltrlerndn.click,domain,IH,PH,4,PH,1123584,2026-06-05 13:24:17.566621,2026-06-05 19:13:46
sahibinden.trhizmetservis.online,domain,IH,PH,4,PH,1123582,2026-06-05 13:22:05.569087,2026-06-05 19:13:46
5696890049494000.net,domain,IH,PH,4,PH,1123580,2026-06-05 13:18:33.184487,2026-06-05 19:13:46
gokaraca.shop,domain,IH,PH,4,PH,1123576,2026-06-05 13:05:03.767667,2026-06-05 19:13:46
wegwehq.xyz,domain,IH,PH,4,PH,1123574,2026-06-05 13:02:23.870725,2026-06-05 19:13:46
bsvrrfrstlarrrrkmpnyaabsvrr.art,domain,IH,BP,4,PH,1123572,2026-06-05 12:54:32.027196,2026-06-05 19:13:46
karacalar-sepetimden.vercel.app,domain,IH,PH,4,PH,1123570,2026-06-05 12:52:14.481498,2026-06-05 19:13:46
6454325534.net,domain,IH,PH,4,PH,1123568,2026-06-05 12:47:34.477283,2026-06-05 19:13:46
sahibinden.siparissatin-al.com,domain,SB,BP,4,PH,1123566,2026-06-05 12:44:00.317704,2026-06-05 19:13:46
siparissatin-al.com,domain,IH,BP,4,PH,1123564,2026-06-05 12:43:39.788911,2026-06-05 19:13:46
kepyenileme.com,domain,IH,BP,4,PH,1123562,2026-06-05 12:42:42.177885,2026-06-05 19:13:46
hemensmdkk.space,domain,IH,BP,4,PH,1123560,2026-06-05 12:41:43.572888,2026-06-05 19:13:46
marketaktuellerim.com,domain,IH,BP,4,PH,1123558,2026-06-05 12:39:34.575003,2026-06-05 19:13:46
istcanlan.com,domain,IH,BP,4,PH,1123556,2026-06-05 12:37:07.081176,2026-06-05 19:13:46
46564234.net,domain,IH,PH,4,PH,1123554,2026-06-05 11:50:54.583267,2026-06-05 19:13:46
bsvrrfrstlarrrrkmpnyaabsvrr.live,domain,IH,BP,4,PH,1123552,2026-06-05 11:50:08.279786,2026-06-05 19:13:46
bizdenhizlisiyoktur.click,domain,IH,PH,4,PH,1123550,2026-06-05 11:47:24.47353,2026-06-05 19:13:46
sasadg.b-cdn.net,domain,IH,PH,4,PH,1123548,2026-06-05 11:46:38.487655,2026-06-05 19:13:46
tracklif-operator-sif.myonlineportal.ch,domain,IH,BP,4,PH,1123546,2026-06-05 11:44:27.578853,2026-06-05 19:13:46
destek-edevlet.net,domain,IH,PH,4,PH,1123544,2026-06-05 11:40:18.900438,2026-06-05 19:13:46
izlttqww.blogspot.com,domain,IH,PH,4,PH,1123542,2026-06-05 11:36:48.246104,2026-06-05 19:13:46
sizlerlehadihemenfirst.sbs,domain,IH,PH,4,PH,1123540,2026-06-05 11:32:38.615345,2026-06-05 19:13:46
karostmufz.com,domain,IH,PH,4,PH,1123538,2026-06-05 11:30:27.899046,2026-06-05 19:13:46
ypmakarss.com,domain,IH,PH,4,PH,1123536,2026-06-05 11:27:09.484505,2026-06-05 19:13:46
duszgouz.com,domain,IH,PH,4,PH,1123534,2026-06-05 11:23:42.746676,2026-06-05 19:13:46
baglanti-ile-tamamla.com,domain,SB,BP,4,PH,1123532,2026-06-05 11:19:00.25792,2026-06-05 19:13:46
9rm2tk.atoms.world,domain,IH,BP,4,PH,1123530,2026-06-05 11:16:49.306592,2026-06-05 19:13:46
hazirankampanya.turkishairlinis.sbs,domain,SB,BP,4,PH,1123528,2026-06-05 10:59:00.60098,2026-06-05 19:13:46
aracsystemgecis.cfd,domain,IH,PH,4,PH,1123526,2026-06-05 10:57:11.622493,2026-06-05 19:13:46
hzegcvb.click,domain,IH,PH,4,PH,1123524,2026-06-05 10:57:11.622493,2026-06-05 19:13:46
hgsaracdolum.web.app,domain,IH,PH,4,PH,1123522,2026-06-05 10:57:11.622493,2026-06-05 19:13:46
acaronlinesube.com,domain,IH,BP,4,PH,1123520,2026-06-05 10:52:07.286724,2026-06-05 19:13:46
siparis-satinal.com,domain,IH,BP,4,PH,1123518,2026-06-05 09:39:41.18496,2026-06-05 10:58:07
sahibinden.s-paran-guvenli.online,domain,SB,BP,4,PH,1123516,2026-06-05 09:09:00.24478,2026-06-05 10:58:07
s-paran-guvenli.online,domain,IH,PH,4,PH,1123514,2026-06-05 09:07:42.902969,2026-06-05 10:58:07
sezonkapamaprms-osyonkaomya87656.info,domain,IH,BP,4,PH,1123512,2026-06-05 09:01:20.519017,2026-06-05 10:58:07
7564352431.net,domain,IH,PH,4,PH,1123510,2026-06-05 08:59:09.971823,2026-06-05 10:58:07
xn--unutgecmstju-84bb.com,domain,IH,PH,4,PH,1123508,2026-06-05 08:44:05.800979,2026-06-05 10:58:07
voltafabrika.com,domain,IH,PH,4,PH,1123506,2026-06-05 08:25:14.500782,2026-06-05 10:58:07
voltafabrikasi.com,domain,IH,PH,4,PH,1123504,2026-06-05 08:24:02.221053,2026-06-05 10:58:07
mobildendijitalfirsatlar.sbs,domain,IH,BP,4,PH,1123502,2026-06-05 08:21:49.887894,2026-06-05 10:58:07
telefonfiyatkarsilasmasi.sbs,domain,IH,BP,4,PH,1123500,2026-06-05 08:01:40.706568,2026-06-05 10:58:07
basvurbizlkelerle.sbs,domain,IH,BP,4,PH,1123498,2026-06-05 07:59:13.900456,2026-06-05 10:58:07
trackingservice.monday.com,domain,SO,PH,4,PH,1123496,2026-06-05 07:44:40.006062,2026-06-05 10:58:07
sharing-weblooks-394039902939console-39940030broker.mos.ap-southeast-2.sufybkt.com,domain,SO,PH,4,PH,1123494,2026-06-05 07:44:40.006062,2026-06-05 10:58:07
dijitalweb-kampanyalarimiz.com,domain,IH,BP,4,PH,1123492,2026-06-05 07:41:00.006272,2026-06-05 10:58:07
genovixworld.com,domain,IH,BP,4,PH,1123488,2026-06-05 06:43:16.916853,2026-06-05 10:58:07
182-intt.com,domain,IH,BP,4,PH,1123486,2026-06-05 06:41:45.899647,2026-06-05 10:58:07
siteyegelgel.cfd,domain,IH,PH,4,PH,1123484,2026-06-05 06:39:16.390674,2026-06-05 10:58:07
lndirim-marketbilgi.com,domain,IH,BP,4,PH,1123482,2026-06-05 06:30:14.732889,2026-06-05 10:58:07
lireyd-ofiyp-gre-nade.myonlineportal.ch,domain,SB,BP,4,PH,1123480,2026-06-05 04:49:00.38892,2026-06-05 10:58:07
ptt.sepetimhizlisatinal.com,domain,SB,BP,4,PH,1123478,2026-06-05 04:39:00.237421,2026-06-05 10:58:07
278973fea636720-5xrydy.csb.app,domain,IH,BP,4,PH,1123476,2026-06-05 04:31:33.315368,2026-06-05 10:58:07
taprndbshuzmerb.online,domain,IH,BP,4,PH,1123474,2026-06-05 02:32:52.841412,2026-06-05 10:58:07
yutorsacankacan.duckdns.org,domain,IH,BP,4,PH,1123472,2026-06-05 02:28:37.062702,2026-06-05 10:58:07
aohmanber.duckdns.org,domain,IH,BP,4,PH,1123470,2026-06-05 02:28:02.868571,2026-06-05 10:58:07
parzama.duckdns.org,domain,IH,BP,4,PH,1123468,2026-06-05 02:26:51.606265,2026-06-05 10:58:07
byrmocankan.duckdns.org,domain,IH,BP,4,PH,1123466,2026-06-05 02:26:31.505338,2026-06-05 10:58:07
tssoxsadgsahdasad.cfd,domain,IH,BP,4,PH,1123464,2026-06-05 02:21:24.590196,2026-06-05 10:58:07
kobibilgi.click,domain,IH,BP,4,PH,1123462,2026-06-05 02:20:05.48313,2026-06-05 10:58:07
hhgcykl.click,domain,SB,BP,4,PH,1123460,2026-06-04 22:39:03.541383,2026-06-05 10:58:07
headline.news7-days-info.org,domain,SB,BP,4,PH,1123458,2026-06-04 22:39:00.223778,2026-06-05 10:58:07
otokockurumsal.net,domain,SB,BP,4,PH,1123456,2026-06-04 22:34:00.789117,2026-06-05 10:58:07
otokoctr.com,domain,IH,BP,4,PH,1123454,2026-06-04 22:28:54.369134,2026-06-05 10:58:07
gmaildestektr.com,domain,SB,BP,4,PH,1123452,2026-06-04 21:44:00.271938,2026-06-05 10:58:07
bsvrrfrstlarrmerkziiprmsynn.live,domain,SB,BP,4,PH,1123450,2026-06-04 20:54:04.758138,2026-06-05 10:58:07
onlinemagaza-karaca.vercel.app,domain,SB,BP,4,PH,1123448,2026-06-04 20:54:00.607613,2026-06-05 10:58:07
izlcnd.duckdns.org,domain,SB,BP,4,PH,1123446,2026-06-04 20:49:00.203606,2026-06-05 10:58:07
42164662431.sbs,domain,IH,BP,4,PH,1123444,2026-06-04 20:47:21.606268,2026-06-05 10:58:07
pttavm.magaza-siparisiniz.com,domain,SB,BP,4,PH,1123442,2026-06-04 20:34:00.256898,2026-06-05 10:58:07
paribu.coinsecimi.co,domain,SB,BP,4,PH,1123440,2026-06-04 20:29:00.344675,2026-06-05 10:58:07
istanbulmefecan.xyz,domain,IH,BP,4,PH,1123438,2026-06-04 20:25:47.878368,2026-06-05 10:58:07
turkhavayollarikampanya.suanokadar.sbs,domain,SB,BP,4,PH,1123436,2026-06-04 20:24:00.265232,2026-06-05 10:58:07
emaliyetebligat.org,domain,IH,BP,4,PH,1123434,2026-06-04 20:21:04.901636,2026-06-05 10:58:07
